date,AT0000652011,AT0000743059,BE0003565737,BE0003739530,BE0003797140,DK0010274414,FI0009000681,FI0009003727,FI0009007884,FI0009013296,FI0009013403,FI4000297767,FR0000045072,FR0000073272,FR0000120321,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120859,FR0000121121,FR0000121261,FR0000121485,FR0000121667,FR0000121964,FR0000121972,FR0000125486,FR0000130452,FR0000130809,FR0000131104,FR0000131906,FR0000133308,FR0010040865,FR0010411983,DE0005140008,DE0005190003,DE0005190003.1,DE0005552004,DE0005557508,DE0005773303,DE0005785604,DE0005785604.1,DE0005785802,DE0005810055,DE0006070006,DE0006599905,DE0007100000,DE0008232125,DE0008402215,DE0008404005,DE0008430026,IE0001827041,IE0004906560,IT0000062072,IT0000072618,IT0000072618.1,IT0003132476,IT0003153415,IT0003497168,IT0003497168.1,IT0003506190,IT0003856405,NL0000009082,NL0000009165,NL0000009538,NL0000235190,NL0000360618,NL0000395903,ES0113211835,ES0116870314,ES0173516115,ES0178430E18,SE0000107419,SE0000108227,SE0000108656,SE0000113250,SE0000115446,SE0000120669,SE0000148884,SE0000171100,SE0000202624,SE0000242455,SE0000310336,SE0000667891,SE0000667925,SE0000695876
2016-12-31,12572700000,11546800000,25857900000,12455200000,13523400000,29829700000,28292600000.0,8850140000,5441200000,9838870000,20137500000,45131900000,35247200000,29997000000,102046000000.0,104360000000.0,61104000000,41510400000,17677400000,6029000000,4072430000,19969600000,28317300000,24651300000,12341900000,41125800000,40624900000,6831320000,39690500000,79341200000.0,26273600000,40367900000,8763810000,6626070000,25013100000,60357100000,60357100000,40748500000,80415000000,5458410000,42720500000,42720500000,25984000000,15733000000,8994020000,13471800000,79540500000.0,6047520000,13033400000,75430000000.0,30417700000,28849400000,12564300000,23155500000,42639900000.0,42639900000.0,59105200000.0,14404400000,17731400000,17731400000,19325000000,8108210000,12633000000,43151800000,28342800000,51058300000.0,3347270000,10924400000,44279100000,18841800000,21112000000,46713000000.0,28554900000,8380170000,19553300000,9448510000,24908500000,3448750000,23018400000,3448750000,3567330000,27381300000,6005880000,15522000000,17453100000,6945110000
2017-01-31,13056200000,11434300000,27088700000,13379300000,13724200000,32756100000,26145200000.0,9890270000,5641360000,8929220000,20352300000,48922100000,37682800000,28226600000,101732000000.0,103895000000.0,59480100000,41059200000,18574900000,6382780000,4287010000,19317700000,30017500000,25560200000,11928100000,42299300000,41329600000,7049510000,39459300000,79664900000.0,26617700000,41134900000,8167140000,6498140000,27381500000,58824500000,58824500000,41467200000,81587700000,5514030000,43570300000,43570300000,24969800000,17759300000,9124240000,14182000000,80092000000.0,6242640000,13233300000,77354800000.0,30216600000,28985800000,12369300000,24820700000,39205500000.0,39205500000.0,55747600000.0,13301900000,17351800000,17351800000,18764800000,7439470000,12280400000,43047100000,27231500000,52364700000.0,3465870000,11522200000,44481600000,19250100000,22066100000,48537200000.0,30363800000,9168290000,19710400000,9796290000,27219400000,3694140000,24671200000,3694140000,3597660000,28635600000,6145970000,16934900000,17572200000,7832050000
2017-02-28,12480900000,12480000000,25528300000,13824400000,13652600000,32780200000,29858200000.0,10122500000,5568810000,8915280000,20108600000,47367900000,34296000000,29618000000,103920000000.0,111122000000.0,57117300000,43391800000,17088200000,6413360000,4296890000,20194000000,30680800000,24981300000,11656700000,39978900000,42432000000,6992910000,35797600000,72700000000.0,26178200000,40127400000,8054270000,6920900000,27129500000,57813100000,57813100000,42485200000,80666100000,5777950000,43908900000,43908900000,25521200000,16511400000,9791570000,14097800000,77655800000.0,6856540000,13594800000,79353900000.0,30384000000,28060500000,13494500000,22302200000,38968500000.0,38968500000.0,55802300000.0,13919200000,16316600000,16316600000,19299100000,7929750000,12034500000,47450500000,28052600000,56658900000.0,3276690000,12344000000,42901100000,19444900000,22154200000,51404700000.0,30232000000,8664130000,21642900000,9529800000,27784600000,3603490000,25088200000,3603490000,3770710000,27926800000,5874410000,17048700000,17387100000,7585790000
2017-03-31,13971000000,12854800000,27688100000,15060300000,14622700000,33466800000,31260400000.0,10533600000,5907140000,9982450000,19722200000,46232900000,38491200000,31099800000,107787000000.0,116426000000.0,62644500000,44533500000,19297200000,6742080000,4581520000,21830900000,32603300000,26493500000,12205200000,43245400000,46687700000,7668520000,40899200000,82902500000.0,25643400000,41258000000,8590100000,7264180000,35544500000,59149700000,59149700000,42425800000,81803200000,6529060000,44400700000,44400700000,25868800000,17656600000,10609800000,14698800000,78837100000.0,7588480000,13889000000,84508000000.0,31454100000,29423500000,13821600000,24750600000,45366700000.0,45366700000.0,59404900000.0,15112500000,18038500000,18038500000,21280800000,8182240000,12837200000,48947900000,29827900000,58709600000.0,3495110000,12526800000,50837300000,21888000000,23066100000,56249200000.0,32163600000,9001210000,22189300000,9413820000,31393900000,3580400000,24403500000,3580400000,3898160000,26204800000,6135220000,18729100000,18149900000,7909240000
2017-04-30,15368600000,15073800000,30191000000,15164600000,15472200000,34033000000,33381600000.0,12012600000,5700900000,10472900000,20619200000,49816400000,42326400000,34540100000,111930000000.0,121918000000.0,64770900000,45862800000,21831700000,6847600000,4726120000,23532100000,39148900000,28307500000,12343400000,46739700000,50233200000,8055340000,44185100000,88010900000.0,27582700000,41153600000,9023520000,7618730000,37221500000,62019800000,62019800000,44616200000,82037500000,7271080000,44872000000,44872000000,27270100000,18893100000,11587100000,15179300000,79726400000.0,8090730000,14466100000,87033400000.0,29718500000,30481600000,14394200000,24724200000,48754800000.0,48754800000.0,56501400000.0,15477000000,17804400000,17804400000,20944900000,9089400000,12352300000,51365500000,32228900000,62508400000.0,3517740000,12824500000,53388100000,22633700000,23696900000,55737800000.0,34954900000,10011000000,21473400000,9578080000,34835700000,3906980000,25283300000,3906980000,4348780000,26842900000,6230680000,20151100000,17659200000,8610140000
2017-05-31,15605400000,17071800000,31478700000,13735200000,15687800000,35220800000,37033800000.0,11717800000,6521480000,10200200000,22341800000,52035700000,43638600000,36940100000,119675000000.0,124865000000.0,64753100000,48720000000,20737000000,6906730000,5238500000,22670200000,41790300000,29059100000,13138200000,45603200000,51768300000,8917950000,42374100000,88058300000.0,27620900000,46766300000,9758350000,7562900000,36184800000,60893900000,60893900000,44358700000,93185800000,7501650000,47450400000,47450400000,29446400000,20063700000,11835800000,15610500000,77700300000.0,9114440000,14369700000,87793700000.0,30627400000,30133900000,15558300000,24666600000,47958200000.0,47958200000.0,57560300000.0,16063000000,18887500000,18887500000,23002400000,10190400000,14559000000,56765000000,32876200000,63613200000.0,3289900000,13252100000,54356500000,25219700000,25088700000,56143000000.0,35292000000,9326950000,24343700000,9530630000,34823500000,3660470000,26472000000,3660470000,4631170000,27301300000,6136320000,19667900000,19829500000,8450360000
2017-06-30,16459400000,16985500000,31716000000,13382100000,15536200000,36047900000,35700000000.0,11659700000,6485590000,10101700000,22924800000,51536300000,45791600000,38224000000,116472000000.0,120600000000.0,66411800000,50420300000,21062000000,6921280000,5424500000,23942200000,43014900000,27795400000,12885900000,45469400000,50594500000,8906690000,43465900000,89825600000.0,26770800000,42205800000,9952540000,7611850000,36652400000,60437000000,60437000000,45499500000,85501000000,8164940000,47525700000,47525700000,29599900000,20375200000,11781300000,15612200000,77442600000.0,10703600000,14457700000,88526200000.0,31264800000,29591900000,15154400000,25708100000,53056800000.0,53056800000.0,54631300000.0,15259300000,18473300000,18473300000,23242700000,9609090000,13663000000,56012600000,33420800000,63696300000.0,3296170000,12782100000,55335300000,23421800000,23379500000,52010600000.0,36615600000,9224590000,23816700000,9491400000,36285000000,4078660000,26527100000,4078660000,4351400000,27576800000,6400560000,19722100000,19930700000,8580850000
2017-07-31,17869500000,18529900000,34651200000,14177000000,16558200000,37969600000,37176800000.0,13113000000,6888830000,11120300000,23479100000,51212400000,50041600000,39466700000,115894000000.0,120494000000.0,71629000000,50101400000,22819100000,6897030000,5901610000,24410000000,44181800000,27698300000,12794400000,46872600000,53215200000,9497640000,47434400000,96922500000.0,26666400000,44786200000,10952800000,8095510000,36926300000,59784000000,59784000000,47132200000,87072700000,9264500000,46880000000,46880000000,29084200000,20202900000,11495900000,14208200000,75102300000.0,10120000000,15235500000,95803700000.0,33315100000,29405000000,15920400000,28348100000,57662800000.0,57662800000.0,57529800000.0,16562500000,20619000000,20619000000,25118000000,10083200000,15491600000,60131100000,36072700000,64738400000.0,3557770000,13445400000,60403300000,23447600000,25607600000,57023400000.0,36061800000,9070850000,21684900000,9111220000,36210200000,4539250000,27835100000,4539250000,3866720000,29594600000,6403310000,19804000000,20379800000,9384600000
2017-08-31,18166600000,18819400000,34367200000,13408400000,16430400000,36427700000,36174000000.0,13611000000,7312950000,11309300000,24470700000,54544600000,50193300000,40517600000,118241000000.0,122762000000.0,70366100000,52832900000,23566500000,7002000000,5981970000,24582300000,47412800000,27584100000,12671300000,48122100000,54681200000,10129800000,45234700000,95011000000.0,26182100000,45217500000,11300500000,8047100000,33151300000,60488600000,60488600000,50358200000,85956500000,9127180000,46935000000,46935000000,28786900000,20636000000,11336000000,14199000000,78004900000.0,11799300000,14619200000,96219800000.0,32011000000,29217200000,16406300000,27971500000,56507400000.0,56507400000.0,56994400000.0,17049400000,19248200000,19248200000,26550300000,9783060000,15107600000,60448800000,35607500000,65119200000.0,3292870000,13191800000,58931700000,24332900000,26245700000,54345200000.0,35611800000,9111360000,19573900000,9049390000,36389900000,4534220000,28579600000,4534220000,4726330000,30635600000,6489090000,20751000000,20676600000,9512680000
2017-09-30,18553100000,19054200000,35408500000,13837800000,16963000000,37455900000,35020700000.0,13955500000,7198610000,11190800000,23857900000,54726500000,51704600000,42579800000,118974000000.0,125280000000.0,73310700000,52581000000,25088500000,7185170000,6458000000,26300600000,50274600000,27026200000,12331400000,51892000000,56657800000,10140700000,47259700000,100644000000.0,29030800000,43548800000,11748800000,8044540000,35715700000,65938800000,65938800000,53994500000,88778200000,8775020000,44696400000,44696400000,30107900000,20907200000,10842000000,14368400000,85261000000.0,13059500000,14522700000,100091000000.0,33126100000,31888500000,16914400000,29074100000,59134700000.0,59134700000.0,60097600000.0,16854000000,18759900000,18759900000,26053300000,10824100000,14652800000,56913100000,38821100000,73558900000.0,3727880000,13406500000,59551000000,22139000000,28126700000,56373800000.0,37546400000,9922660000,19153400000,9269020000,40990700000,4345150000,28900900000,4345150000,4764070000,31294100000,6376010000,21634800000,20390100000,10241600000
2017-10-31,18462000000,19656000000,34715200000,14152900000,17319300000,35732900000,28666200000.0,12700600000,6739700000,14280000000,24395400000,48855400000,49643900000,43911900000,124551000000.0,119528000000.0,73239800000,54777700000,24593000000,7244220000,6718030000,26073700000,57860200000,27646600000,12498300000,52418700000,58396000000,10235000000,44956100000,97454600000.0,29317100000,43626500000,12200900000,7968170000,33585900000,66170900000,66170900000,55589600000,86749500000,8774640000,46323400000,46323400000,29783100000,19937600000,11347900000,13834500000,88845700000.0,15041800000,15123100000,103595000000.0,34682800000,31530500000,17732800000,28442500000,56236600000.0,56236600000.0,59412400000.0,17878000000,17473400000,17473400000,26923200000,9983550000,14737900000,56110600000,38296600000,79132200000.0,3668900000,14225000000,58331700000,21404800000,28607200000,54447800000.0,37655300000,10586100000,20984500000,8776730000,42160800000,4416930000,27037700000,4416930000,5000990000,28086600000,6846370000,22900400000,20034200000,10622600000
2017-11-30,18748300000,20356400000,34200700000,14524400000,17351700000,35006500000,29301500000.0,13029100000,6807400000,15930100000,23208600000,47624400000,47949400000,44438400000,123813000000.0,115160000000.0,73212300000,56614300000,25429300000,7294910000,6361860000,26147200000,56023800000,28112600000,12983000000,51279500000,60972300000,10753500000,40674600000,94473100000.0,30051300000,45843900000,12533900000,7828290000,39013800000,65442100000,65442100000,57620400000,85063500000,9209560000,40012800000,40012800000,30603200000,21879900000,11299700000,13756600000,88521800000.0,16193100000,15846300000,105208000000.0,34495100000,28903800000,18451100000,28589500000,56248100000.0,56248100000.0,59734200000.0,17649200000,16802900000,16802900000,27431500000,6908710000,15416900000,58677300000,36536000000,80471100000.0,3411170000,15039500000,56997500000,22367500000,28032300000,53176400000.0,35596800000,10282400000,20975900000,8773410000,40505200000,4234370000,26048200000,4234370000,4570850000,27023300000,6873570000,21526100000,18993100000,9908100000
2017-12-31,18615300000,20740900000,35664400000,15441700000,17419000000,36481900000,27277300000.0,12445700000,6568060000,16409500000,24224900000,49069100000,47115800000,42978100000,124219000000.0,108871000000.0,71959700000,56280700000,24824600000,7496620000,6677440000,25733700000,59533600000,30207400000,13826400000,50718000000,60383400000,10738400000,41723200000,93227000000.0,29767000000,46189800000,13897900000,7725420000,39359000000,67639500000,67639500000,58589900000,84506900000,10189600000,43296200000,43296200000,32437400000,22411400000,11385000000,13914800000,90863200000.0,17366700000,15175700000,101136000000.0,33614400000,30145300000,19759100000,28477900000,55676000000.0,55676000000.0,60162100000.0,17133400000,17449900000,17449900000,26072900000,6880020000,14661400000,60066300000,35599700000,77120200000.0,3619440000,15142500000,56887500000,23108300000,27531000000,50606500000.0,34741900000,10113400000,21871900000,8294020000,39650500000,4904340000,25762100000,4904340000,3687540000,27314300000,7164100000,21977800000,19296600000,9911440000
2018-01-31,21635500000,21079800000,40240300000,16958700000,19014700000,38053200000,28118200000.0,13488300000,7120290000,17731500000,25821000000,50049100000,53641700000,47102600000,127324000000.0,111574000000.0,79807000000,57861900000,28577800000,8528480000,7609300000,28718000000,63959100000,31134500000,14364000000,55934400000,63952700000,11887300000,47016100000,103303000000.0,32530700000,48053800000,14697700000,8595780000,37975300000,74199400000,74199400000,58120500000,83531800000,10938000000,48563000000,48563000000,35588800000,24773700000,11619800000,14128900000,97968200000.0,16821700000,16491000000,111272000000.0,36497000000,31174800000,18763800000,30978200000,65813200000.0,65813200000.0,65385100000.0,17039100000,18302200000,18302200000,27363700000,6979600000,14720300000,64786400000,38400600000,88985200000.0,3839330000,15371300000,62674700000,23123400000,29296700000,53220700000.0,37216300000,11254300000,21420300000,8135230000,43549500000,5705420000,27730100000,5705420000,3481270000,28942100000,7366810000,24706200000,21740300000,11006500000
2018-02-28,21963200000,18795000000,39453700000,16146000000,18501900000,37773800000,32979900000.0,13934400000,7212540000,18833100000,23419000000,46344300000,49052200000,46221400000,120866000000.0,99434400000.0,76483200000,53770300000,27160300000,8133780000,6914920000,27733400000,59741500000,28815400000,13005200000,52097500000,58691600000,10647100000,46417800000,99541500000.0,32264300000,45213200000,13241500000,8255390000,33264300000,68791800000,68791800000,56414800000,76983100000,9486570000,45391500000,45391500000,32721800000,25756400000,10858600000,12956700000,91925100000.0,15870700000,16454300000,103076000000.0,34799700000,27894400000,17605000000,29402700000,63594900000.0,63594900000.0,60769200000.0,15711800000,18325800000,18325800000,25554700000,6238730000,13170100000,60076700000,36172900000,92874200000.0,3505850000,14754100000,56016900000,22957000000,27907200000,50602000000.0,34553800000,9583590000,22422900000,7996390000,40314100000,5408950000,25925400000,5408950000,3207070000,28541500000,7755120000,23379900000,20544800000,10135600000
2018-03-31,21570900000,19033900000,36415000000,15834400000,18419600000,34879600000,31069100000.0,13065500000,7568710000,17851800000,22483700000,42868900000,46230700000,44106800000,126419000000.0,100942000000.0,64454200000,54230100000,25702800000,7726000000,6647140000,26477400000,60394900000,29542300000,12664100000,50452100000,58178100000,11148900000,43887200000,92434700000.0,35831200000,45106500000,13080600000,7916720000,28794600000,70485200000,70485200000,53921300000,77606400000,9111060000,42353900000,42353900000,31450100000,26257500000,11998800000,12384600000,90765200000.0,15037400000,16451700000,99320700000.0,36013800000,28529400000,17858500000,30018500000,61151000000.0,61151000000.0,63873400000.0,16074800000,19434200000,19434200000,25547400000,6669490000,12599100000,61855800000,36070800000,89371100000.0,3287690000,15424000000,52731900000,23868100000,27599100000,51273700000.0,33728800000,9291870000,21173800000,8169260000,38782100000,5050930000,22964900000,5050930000,2886690000,25324800000,8210450000,22877800000,20311800000,9893260000
2018-04-30,21074200000,20355200000,36601100000,14742600000,18505100000,31290200000,33856200000.0,12613100000,7420770000,21645200000,22471800000,41892500000,46866800000,49085400000,134917000000.0,99802800000.0,69495300000,54344000000,25818400000,7268040000,6531670000,25268900000,73142600000,29917300000,12877700000,52268900000,59408400000,11682100000,44351500000,96497700000.0,32085800000,48557700000,13070000000,7794900000,28370000000,72614200000,72614200000,53803700000,83352300000,8978630000,42448100000,42448100000,31362100000,26024100000,11772500000,12677300000,84628800000.0,13756100000,16982200000,104456000000.0,34304500000,29990200000,17988800000,31642800000,64169400000.0,64169400000.0,71101900000.0,16847500000,20213300000,20213300000,27425700000,6710010000,13080300000,60729200000,40010400000,91111000000.0,3460060000,15718100000,54195400000,25270400000,29793900000,52879500000.0,33359200000,9273590000,25610000000,7835900000,36384500000,5033990000,20709600000,5033990000,2372520000,24710100000,8188350000,21509400000,21374000000,10438800000
2018-05-31,17882400000,18776300000,32394400000,15348000000,17112400000,29760900000,32521200000.0,12509900000,7482280000,20867700000,22370200000,39011500000,39149800000,49799000000,135027000000.0,95824500000.0,60477600000,52299900000,22738500000,6783900000,6109710000,23231600000,72289900000,29944900000,12244500000,49586000000,58359700000,11262100000,34808000000,77463400000.0,28565200000,45789100000,13038800000,7080990000,22123900000,64956800000,64956800000,46842900000,73584600000,8649850000,42671400000,42671400000,30771500000,25810600000,11816200000,13195700000,77139700000.0,12808500000,15225700000,90774500000.0,30819200000,30892900000,18577100000,26621900000,49426100000.0,49426100000.0,65807300000.0,14226000000,16434100000,16434100000,23930900000,5896200000,11432900000,57665600000,38519400000,88308000000.0,3251820000,16303900000,45513700000,24554300000,29667100000,45807400000.0,31707900000,8840710000,24194600000,7372050000,36627400000,4750510000,19786800000,4750510000,2464720000,23546300000,8345960000,21778800000,20313200000,10481300000
2018-06-30,17951400000,18571000000,32336000000,15302500000,17026800000,28067500000,32436100000.0,11634800000,7755430000,20130300000,23048400000,39011900000,38110000000,50695100000,138819000000.0,100176000000.0,59567000000,50318300000,22285000000,6440400000,5919240000,21796400000,71346900000,30952800000,11844300000,47971300000,57377500000,10668600000,34088800000,77606900000.0,25162300000,44580800000,12617200000,7130550000,22267700000,59035400000,59035400000,40326900000,73818900000,8925580000,44660100000,44660100000,31104600000,25738900000,11628900000,12626200000,68906900000.0,11399500000,15047500000,88904100000.0,31630700000,29557100000,18453400000,26276900000,48902900000.0,48902900000.0,67534400000.0,14493200000,15262300000,15262300000,24427900000,5661600000,11440800000,57886900000,40040900000,90930900000.0,3201830000,16368800000,47317300000,26515400000,31263700000,44154400000.0,31161800000,8486510000,25789300000,7281600000,34057300000,4178450000,20882000000,4178450000,2315250000,24268600000,8726210000,22293300000,19824500000,9967740000
2018-07-31,18571600000,18503200000,32181700000,16704500000,17143900000,26044800000,30588300000.0,12791100000,7271610000,21169100000,24717500000,43110300000,40070200000,51704500000,137711000000.0,108809000000.0,61195200000,53828300000,22564300000,6179530000,6032690000,23037800000,67320600000,32331600000,11859600000,46594800000,60006900000,10966800000,35996200000,81341500000.0,26029900000,45450700000,12991200000,7456050000,27033100000,62799100000,62799100000,43557200000,78767600000,9230010000,42892400000,42892400000,30102400000,25429200000,11554100000,13278400000,73981600000.0,13290000000,16072900000,95055500000.0,33173100000,28536800000,18693000000,27813500000,53898700000.0,53898700000.0,69950900000.0,14904500000,15737000000,15737000000,24492800000,6928130000,12161000000,58276400000,41294600000,96202000000.0,3194380000,17499900000,49002000000,27118400000,31676800000,46685200000.0,33373700000,9367770000,26148100000,7539810000,37354400000,4379270000,23494800000,4379270000,2741310000,26815400000,9625190000,22956600000,20839700000,11535000000
2018-08-31,17084500000,17321400000,29523000000,17768900000,16919300000,26347500000,31340700000.0,12484600000,7152320000,22245800000,24376900000,43569800000,39206000000,54321100000,134281000000.0,106974000000.0,61123000000,53889700000,21010700000,5715440000,5917390000,21164700000,68548900000,31594400000,11266900000,47168500000,57159300000,11021500000,33023700000,73323100000.0,25451300000,43041500000,13065700000,7766730000,23258200000,62901500000,62901500000,44961000000,76822700000,8305820000,42423400000,42423400000,31257900000,26639500000,10426500000,13563700000,69118600000.0,12355900000,16547900000,91565600000.0,32227100000,27515900000,20089800000,26042500000,43201100000.0,43201100000.0,67360600000.0,14228000000,13029500000,13029500000,17193100000,6510850000,10729700000,56882700000,42006600000,95679500000.0,3321930000,18386000000,41532200000,26847100000,30668600000,42078300000.0,34622600000,8758580000,28107200000,7511330000,36657600000,3860040000,23410900000,3860040000,3028470000,26334300000,9403980000,21947700000,19199800000,11239100000
2018-09-30,17851200000,18383400000,30946000000,17475600000,16913700000,23520100000,31250100000.0,11563400000,7095720000,21191600000,24138800000,44449900000,41212900000,58429700000,135036000000.0,111234000000.0,65123000000,53040900000,21370800000,5876970000,6143840000,21388900000,67678700000,32420300000,11140600000,46573500000,56878900000,10939100000,34671800000,76470300000.0,25574100000,42411100000,12713400000,8906070000,23578600000,58673600000,58673600000,44079400000,76744200000,8168440000,40817000000,40817000000,31755400000,25853700000,10658600000,13352200000,67495900000.0,11634200000,17036800000,94601400000.0,33111400000,27055100000,19543600000,27034800000,44728300000.0,44728300000.0,68687000000.0,14452500000,12472300000,12472300000,17129700000,6966230000,11084400000,53998400000,42853000000,97484100000.0,3722030000,18090300000,42493300000,27309400000,31804200000,41092500000.0,35474400000,8984550000,29643500000,7859580000,37624300000,4484460000,24495400000,4484460000,2939170000,28060700000,9041320000,22265700000,19888600000,11374700000
2018-10-31,17499800000,18185300000,28646300000,16318600000,14997600000,17164300000,31869200000.0,10075400000,6652370000,21099900000,21985900000,35260800000,36724800000,53793100000,125994000000.0,111617000000.0,60689400000,48487000000,18406400000,4906790000,5694960000,18368100000,56383900000,49006400000,10666100000,41881100000,53298800000,9578660000,29678900000,65206000000.0,22098000000,41578000000,11172400000,8866150000,20222000000,56096600000,56096600000,39087900000,78058900000,7142980000,35403400000,35403400000,24221000000,24415000000,10467100000,13830900000,63355100000.0,9545380000,16244700000,88543300000.0,32126000000,24580600000,18044800000,25278600000,38669600000.0,38669600000.0,64556000000.0,14336500000,11973600000,11973600000,16587200000,6270810000,11104000000,51856300000,35032500000,85788700000.0,3554360000,15868700000,36839800000,24582300000,28568500000,42503900000.0,33289400000,7300840000,29062000000,6289220000,31788400000,3561470000,22682800000,3561470000,2492830000,25454600000,8951460000,19830700000,19492400000,10695100000
2018-11-30,16948300000,16523200000,29835400000,16339000000,14514900000,17856000000,30965200000.0,9692540000,6706430000,20024200000,22374300000,36188300000,35573400000,52070900000,131814000000.0,113040000000.0,59021900000,51205900000,17395100000,4269440000,5838690000,18797100000,54868000000,45640800000,10286700000,42109200000,52121000000,9316750000,29673700000,62753000000.0,20762600000,45629500000,10643100000,9210800000,18855800000,53219600000,53219600000,39607000000,83427100000,6794580000,31544100000,31544100000,25127500000,24250400000,10040100000,14237700000,60157000000.0,11638200000,16855500000,89571800000.0,32688000000,22418600000,18324500000,26370000000,40574800000.0,40574800000.0,58580900000.0,15194600000,13278400000,13278400000,16921600000,5733490000,12426200000,52674300000,34840500000,83120200000.0,3119580000,16875800000,37859500000,24740400000,27542700000,46576300000.0,33554700000,7185500000,27826400000,6287130000,29573500000,3200010000,22842000000,3200010000,2623870000,26295400000,6867940000,18598800000,19969300000,9020270000
2018-12-31,14278700000,14315800000,27035800000,15905400000,14079400000,17699600000,32419600000.0,9396890000,6904440000,19751600000,21518000000,33671200000,31001100000,49455100000,129302000000.0,108660000000.0,52446200000,48327500000,14882100000,3832680000,5423470000,17873600000,59611600000,54061800000,9719970000,39654200000,49352200000,8200390000,25777900000,56582900000.0,18501300000,43184100000,9883930000,8667340000,16467000000,52589400000,52589400000,33789600000,80698100000,6604980000,26957900000,26957900000,19942400000,22804000000,9509190000,13299200000,56134800000.0,10699400000,16222600000,85015200000.0,32566300000,21554400000,17489600000,26132900000,38842000000.0,38842000000.0,57137500000.0,15150700000,11277400000,11277400000,17064700000,5073360000,12339800000,50999400000,32855300000,74759000000.0,3048790000,16572800000,35449300000,25547500000,25173200000,43702500000.0,32166600000,6827490000,28956900000,6294650000,27545200000,3042380000,21076500000,3042380000,2254580000,24973100000,6852470000,17681300000,20182000000,8874570000
2019-01-31,14952600000,16254600000,28232000000,16836900000,15190000000,16555600000,35525500000.0,9632720000,6999260000,23515400000,21921400000,36753700000,32669000000,53608200000,134728000000.0,108235000000.0,56181400000,49782600000,16122400000,4190560000,5683140000,19519800000,63224900000,54878000000,10778100000,41131600000,52632900000,9187430000,25093100000,58591000000.0,20931600000,41309400000,11189100000,8060220000,18321000000,54748100000,54748100000,36451900000,77321500000,7295320000,28835600000,28835600000,22676400000,25276900000,10550700000,13545100000,63248500000.0,11996900000,17375600000,89825200000.0,33285200000,23321700000,18006700000,27396000000,39971200000.0,39971200000.0,61577600000.0,16554800000,11401900000,11401900000,19505400000,5596110000,12923800000,51666300000,36419500000,89043000000.0,3394040000,17413900000,39450900000,27885400000,27348400000,44534400000.0,33683900000,7642380000,29647300000,6995730000,30584400000,3627140000,23001400000,3627140000,2862780000,25664600000,7871220000,20015900000,18849100000,9495900000
2019-02-28,16248600000,17217400000,30812700000,16294500000,15517400000,17820500000,34065300000.0,9607410000,7018670000,24634300000,22077600000,36833700000,36606500000,55773200000,141374000000.0,104251000000.0,61472000000,51664800000,17307600000,4516940000,5750770000,21573300000,68932400000,52453400000,10969300000,45038900000,57090900000,9558090000,24802200000,64023900000.0,20251500000,40649000000,11307500000,8633970000,19177700000,55004400000,55004400000,38409300000,78418400000,7424750000,31261200000,31261200000,24112300000,24000900000,11197300000,13339900000,64055700000.0,12130000000,17962500000,94398400000.0,35212100000,25628200000,18140800000,27930600000,43180900000.0,43180900000.0,62666800000.0,17137900000,12545300000,12545300000,20074000000,5828110000,12959600000,58025300000,36857800000,100278000000.0,3879530000,18439800000,41500400000,27158800000,26808100000,44801200000.0,34096000000,7662600000,30580900000,7219250000,31370900000,3580700000,22347000000,3580700000,3006690000,20801900000,8249920000,20612600000,18797700000,9175100000
2019-03-31,15793900000,17756800000,29072500000,16703700000,15677900000,15725800000,32077300000.0,9550350000,7551270000,27322900000,22789300000,30923200000,34628700000,56101600000,150723000000.0,110229000000.0,61021700000,52783400000,16874200000,3962250000,5750680000,21263000000,72410500000,47629000000,10752100000,45420300000,58212600000,9416350000,23358500000,59735200000.0,19541200000,43265100000,11275100000,8221580000,16830900000,50126500000,50126500000,40233300000,79019400000,7078030000,31046700000,31046700000,24831000000,24360100000,10222600000,14736400000,62718400000.0,10431700000,17319600000,94404800000.0,35392700000,25022000000,19677100000,28968300000,42639500000.0,42639500000.0,64220900000.0,17818000000,12878400000,12878400000,21387900000,6718610000,13322800000,60785600000,37728300000,102674000000.0,3911560000,19045200000,38092600000,27983400000,26683600000,43499800000.0,34563200000,7564550000,30690200000,7271900000,32970500000,3302760000,19013200000,3302760000,2960030000,15997500000,8971190000,20388800000,19553000000,9630640000
2019-04-30,17208200000,17526000000,30812900000,15426800000,15421700000,15886500000,29574800000.0,9436680000,7099440000,25397100000,24761700000,31900300000,39316000000,59601500000,154358000000.0,108467000000.0,64588000000,55378500000,18557900000,4232530000,6002800000,23225700000,74635200000,53058300000,10919100000,48996300000,60428800000,10232400000,25569700000,66508500000.0,20171200000,41661300000,11384300000,7873630000,17080600000,55385000000,55385000000,42850500000,79640700000,7657500000,31564900000,31564900000,25885100000,25335900000,10537700000,13752400000,69997900000.0,11469100000,18177600000,102252000000.0,36093200000,26966500000,19747300000,30453400000,45891500000.0,45891500000.0,62024800000.0,17273800000,11644100000,11644100000,22523200000,6675260000,12861700000,62170000000,39435400000,106121000000.0,3810520000,19506100000,40516100000,28416000000,26451600000,43276500000.0,36540600000,8432350000,33036300000,6970290000,34085600000,3487520000,20955700000,3487520000,3579290000,18375700000,8576870000,23168800000,18451900000,9741640000
